timestamp,active_streams,total_packets,total_reconnects,error_streams,cpu_percent,memory_mb,disk_read_mb,disk_write_mb
2026-08-10T03:33:13,10,5760,0,0,2.7,74,0.0,0.0
2026-08-10T03:33:14,10,5790,0,0,2.7,74,0.0,0.2
2026-08-10T03:33:14,10,5820,0,0,2.7,74,0.0,0.0
2026-08-10T03:33:14,10,5870,0,0,2.7,74,0.0,0.0
2026-08-10T03:33:14,10,5890,0,0,2.7,74,0.0,0.0
2026-08-10T03:33:14,10,5930,0,0,2.7,74,0.0,0.0
2026-08-10T03:33:14,10,5970,0,0,2.8,74,0.0,0.0
2026-08-10T03:33:14,10,6000,0,0,2.8,74,0.0,0.0
2026-08-10T03:33:14,10,6040,0,0,2.6,74,0.0,0.0
2026-08-10T03:33:15,10,6080,0,0,2.6,74,0.0,0.2
2026-08-10T03:33:15,10,6120,0,0,2.7,74,0.0,0.0
2026-08-10T03:33:15,10,6150,0,0,2.7,74,0.0,0.0
2026-08-10T03:33:15,10,6190,0,0,2.7,74,0.0,0.0
2026-08-10T03:33:15,10,6210,0,0,2.7,76,0.0,0.0
2026-08-10T03:33:15,10,6250,0,0,2.7,76,0.0,0.0
2026-08-10T03:33:15,10,6290,0,0,2.8,76,0.0,0.0
2026-08-10T03:33:15,10,6320,0,0,2.8,76,0.0,0.0
2026-08-10T03:33:15,10,6360,0,0,2.6,76,0.0,0.0
2026-08-10T03:33:16,10,6390,0,0,2.6,76,0.0,0.2
2026-08-10T03:33:16,10,6440,0,0,2.6,76,0.0,0.0
2026-08-10T03:33:16,10,6470,0,0,2.6,76,0.0,0.0
2026-08-10T03:33:16,10,6500,0,0,2.6,76,0.0,0.0
2026-08-10T03:33:16,10,6540,0,0,2.7,76,0.0,0.0
2026-08-10T03:33:16,10,6570,0,0,2.7,76,0.0,0.0
2026-08-10T03:33:16,10,6600,0,0,2.7,76,0.0,0.0
2026-08-10T03:33:16,10,6650,0,0,2.6,77,0.0,0.0
2026-08-10T03:33:17,10,6680,0,0,2.6,77,0.0,0.3
2026-08-10T03:33:17,10,6720,0,0,2.6,77,0.0,0.0
2026-08-10T03:33:17,10,6760,0,0,2.6,77,0.0,0.0
2026-08-10T03:33:17,10,6790,0,0,2.7,77,0.0,0.0
2026-08-10T03:33:17,10,6820,0,0,2.7,79,0.0,0.0
2026-08-10T03:33:17,10,6860,0,0,2.7,79,0.0,0.0
2026-08-10T03:33:17,10,6900,0,0,2.7,79,0.0,0.0
2026-08-10T03:33:17,10,6920,0,0,2.7,79,0.0,0.0
2026-08-10T03:33:17,10,6970,0,0,2.6,79,0.0,0.0
2026-08-10T03:33:18,10,6990,0,0,2.6,79,0.0,0.2
2026-08-10T03:33:18,10,7030,0,0,2.6,79,0.0,0.0
2026-08-10T03:33:18,10,7070,0,0,2.6,79,0.0,0.0
2026-08-10T03:33:18,10,7100,0,0,2.7,79,0.0,0.0
2026-08-10T03:33:18,10,7140,0,0,2.7,79,0.0,0.0
2026-08-10T03:33:18,10,7180,0,0,2.7,79,0.0,0.0
2026-08-10T03:33:18,10,7220,0,0,2.7,79,0.0,0.0
2026-08-10T03:33:18,10,7240,0,0,2.6,79,0.0,0.0
2026-08-10T03:33:19,10,7280,0,0,2.6,79,0.0,0.3
2026-08-10T03:33:19,10,7310,0,0,2.6,80,0.0,0.0
2026-08-10T03:33:19,10,7360,0,0,2.6,80,0.0,0.0
