timestamp,active_streams,total_packets,total_reconnects,error_streams,cpu_percent,memory_mb,disk_read_mb,disk_write_mb
2026-08-10T03:33:49,50,15142,0,0,10.9,399,0.0,0.0
2026-08-10T03:33:49,50,15292,0,0,10.1,399,0.0,0.0
2026-08-10T03:33:50,50,15492,0,0,10.2,399,0.0,0.2
2026-08-10T03:33:50,50,15592,0,0,10.3,399,0.0,0.0
2026-08-10T03:33:50,50,15842,0,0,10.4,399,0.0,0.0
2026-08-10T03:33:50,50,15992,0,0,10.5,399,0.0,0.0
2026-08-10T03:33:50,50,16192,0,0,10.5,399,0.0,0.0
2026-08-10T03:33:50,50,16392,0,0,10.6,399,0.0,0.0
2026-08-10T03:33:50,50,16492,0,0,10.6,400,0.0,0.0
2026-08-10T03:33:50,50,16742,0,0,10.0,400,0.0,0.0
2026-08-10T03:33:51,50,16842,0,0,10.0,400,0.0,0.4
2026-08-10T03:33:51,50,17042,0,0,10.2,400,0.0,0.0
2026-08-10T03:33:51,50,17242,0,0,10.2,400,0.0,0.0
2026-08-10T03:33:51,50,17442,0,0,10.4,402,0.0,0.0
2026-08-10T03:33:51,50,17642,0,0,10.5,402,0.0,0.0
2026-08-10T03:33:51,50,17792,0,0,10.5,402,0.0,0.0
2026-08-10T03:33:51,50,17992,0,0,10.6,402,0.0,0.0
2026-08-10T03:33:51,50,18142,0,0,10.0,402,0.0,0.0
2026-08-10T03:33:52,50,18342,0,0,10.0,402,0.0,0.0
2026-08-10T03:33:52,50,18492,0,0,10.2,402,0.0,0.0
2026-08-10T03:33:52,50,18692,0,0,10.2,402,0.0,0.0
2026-08-10T03:33:52,50,18842,0,0,10.3,402,0.0,0.0
2026-08-10T03:33:52,50,18992,0,0,10.3,402,0.0,0.0
2026-08-10T03:33:52,50,19242,0,0,10.4,402,0.0,0.0
2026-08-10T03:33:52,50,19392,0,0,10.4,402,0.0,0.0
2026-08-10T03:33:52,50,19542,0,0,10.6,402,0.0,0.0
2026-08-10T03:33:52,50,19789,0,0,9.9,403,0.0,0.0
2026-08-10T03:33:53,50,19892,0,0,10.0,403,0.0,0.5
2026-08-10T03:33:53,50,20092,0,0,10.1,403,0.0,0.0
2026-08-10T03:33:53,50,20242,0,0,10.1,403,0.0,0.0
2026-08-10T03:33:53,50,20790,0,0,10.3,404,0.0,0.0
2026-08-10T03:33:53,50,20942,0,0,10.3,404,0.0,0.0
2026-08-10T03:33:53,50,21140,0,0,9.8,404,0.0,0.0
2026-08-10T03:33:54,50,21336,0,0,9.8,405,0.0,2.4
2026-08-10T03:33:54,50,21542,0,0,10.0,405,0.0,0.0
2026-08-10T03:33:54,50,21642,0,0,10.0,405,0.0,0.0
2026-08-10T03:33:54,50,21892,0,0,10.1,405,0.0,0.0
2026-08-10T03:33:54,50,22092,0,0,10.1,405,0.0,0.0
2026-08-10T03:33:54,50,22242,0,0,10.2,405,0.0,0.0
2026-08-10T03:33:54,50,22432,0,0,10.2,405,0.0,0.0
2026-08-10T03:33:54,50,22642,0,0,10.4,405,0.0,0.0
2026-08-10T03:33:55,50,22792,0,0,9.8,405,0.0,0.3
2026-08-10T03:33:55,50,22986,0,0,9.9,405,0.0,0.0
2026-08-10T03:33:55,50,23192,0,0,10.0,406,0.0,0.0
2026-08-10T03:33:55,50,23342,0,0,10.1,406,0.0,0.0
2026-08-10T03:33:55,50,23492,0,0,10.1,407,0.0,0.0
2026-08-10T03:33:55,50,23683,0,0,10.2,407,0.0,0.0
2026-08-10T03:33:55,50,23892,0,0,10.2,407,0.0,0.0
2026-08-10T03:33:55,50,24042,0,0,10.3,408,0.0,0.0
2026-08-10T03:33:55,50,24242,0,0,9.8,408,0.0,0.0
2026-08-10T03:33:56,50,24392,0,0,9.8,408,0.0,0.3
2026-08-10T03:33:56,50,24542,0,0,10.0,408,0.0,0.0
2026-08-10T03:33:56,50,24792,0,0,10.0,408,0.0,0.0
2026-08-10T03:33:56,50,24942,0,0,10.1,408,0.0,0.0
2026-08-10T03:33:56,50,25092,0,0,10.1,408,0.0,0.0
2026-08-10T03:33:56,50,25342,0,0,10.2,408,0.0,0.0
2026-08-10T03:33:56,50,25492,0,0,10.2,408,0.0,0.0
2026-08-10T03:33:56,50,25692,0,0,9.8,408,0.0,0.0
2026-08-10T03:33:57,50,25842,0,0,9.8,408,0.0,0.3
2026-08-10T03:33:57,50,25992,0,0,9.9,408,0.0,0.0
2026-08-10T03:33:57,50,26192,0,0,10.0,408,0.0,0.0
2026-08-10T03:33:57,50,26392,0,0,10.0,408,0.0,0.0
2026-08-10T03:33:57,50,26542,0,0,10.1,410,0.0,0.0
2026-08-10T03:33:57,50,26742,0,0,10.2,410,0.0,0.0
2026-08-10T03:33:57,50,26942,0,0,10.2,410,0.0,0.0
2026-08-10T03:33:57,50,27042,0,0,10.3,410,0.0,0.0
2026-08-10T03:33:57,50,27292,0,0,9.8,410,0.0,0.0
2026-08-10T03:33:58,50,27442,0,0,9.9,410,0.0,0.4
2026-08-10T03:33:58,50,27642,0,0,9.9,410,0.0,0.0
2026-08-10T03:33:58,50,27792,0,0,10.0,410,0.0,0.0
2026-08-10T03:33:58,50,27992,0,0,10.0,410,0.0,0.0
2026-08-10T03:33:58,50,28192,0,0,10.1,410,0.0,0.0
2026-08-10T03:33:58,50,28292,0,0,10.1,410,0.0,0.0
2026-08-10T03:33:58,50,28492,0,0,10.2,410,0.0,0.0
2026-08-10T03:33:58,50,28642,0,0,9.8,411,0.0,0.0
2026-08-10T03:33:59,50,28842,0,0,9.8,411,0.0,0.2
2026-08-10T03:33:59,50,29092,0,0,9.9,411,0.0,0.0
2026-08-10T03:33:59,50,29238,0,0,10.0,411,0.0,0.0
2026-08-10T03:33:59,50,29428,0,0,10.0,413,0.0,0.0
2026-08-10T03:33:59,50,29592,0,0,10.1,413,0.0,0.0
2026-08-10T03:33:59,50,29787,0,0,10.1,413,0.0,0.0
2026-08-10T03:33:59,50,29942,0,0,10.2,413,0.0,0.0
2026-08-10T03:33:59,50,30088,0,0,9.8,413,0.0,0.0
2026-08-10T03:34:00,50,30342,0,0,9.9,413,0.0,0.8
2026-08-10T03:34:00,50,30442,0,0,9.9,413,0.0,0.0
2026-08-10T03:34:00,50,30640,0,0,9.9,413,0.0,0.0
2026-08-10T03:34:00,50,30792,0,0,10.0,413,0.0,0.0
2026-08-10T03:34:00,50,31042,0,0,10.0,413,0.0,0.0
2026-08-10T03:34:00,50,31142,0,0,10.1,413,0.0,0.0
2026-08-10T03:34:00,50,31392,0,0,10.1,413,0.0,0.0
2026-08-10T03:34:00,50,31542,0,0,10.2,413,0.0,0.0
2026-08-10T03:34:00,50,31742,0,0,9.8,413,0.0,0.0
2026-08-10T03:34:01,50,31890,0,0,9.8,414,0.0,2.5
2026-08-10T03:34:01,50,32092,0,0,9.9,414,0.0,0.0
2026-08-10T03:34:01,50,32292,0,0,9.9,414,0.0,0.0
2026-08-10T03:34:01,50,32442,0,0,10.0,416,0.0,0.0
2026-08-10T03:34:01,50,32642,0,0,10.0,416,0.0,0.0
2026-08-10T03:34:01,50,32842,0,0,10.1,416,0.0,0.0
2026-08-10T03:34:01,50,32992,0,0,10.1,416,0.0,0.0
2026-08-10T03:34:01,50,33192,0,0,9.8,416,0.0,0.0
2026-08-10T03:34:02,50,33292,0,0,9.8,416,0.0,0.3
2026-08-10T03:34:02,50,33492,0,0,9.8,416,0.0,0.0
2026-08-10T03:34:02,50,33642,0,0,9.9,416,0.0,0.0
2026-08-10T03:34:02,50,33842,0,0,9.9,416,0.0,0.0
2026-08-10T03:34:02,50,34042,0,0,10.0,416,0.0,0.0
2026-08-10T03:34:02,50,34242,0,0,10.0,416,0.0,0.0
2026-08-10T03:34:02,50,34442,0,0,10.1,416,0.0,0.0
2026-08-10T03:34:02,50,34592,0,0,10.1,416,0.0,0.0
2026-08-10T03:34:02,50,34792,0,0,9.8,416,0.0,0.0
2026-08-10T03:34:03,50,34942,0,0,9.8,416,0.0,0.2
2026-08-10T03:34:03,50,35142,0,0,9.8,417,0.0,0.0
2026-08-10T03:34:03,50,35342,0,0,9.9,417,0.0,0.0
2026-08-10T03:34:03,50,35492,0,0,10.0,419,0.0,0.0
2026-08-10T03:34:03,50,35642,0,0,10.0,419,0.0,0.0
2026-08-10T03:34:03,50,35792,0,0,10.1,419,0.0,0.0
2026-08-10T03:34:03,50,36042,0,0,10.1,419,0.0,0.0
2026-08-10T03:34:03,50,36192,0,0,9.8,419,0.0,0.0
2026-08-10T03:34:04,50,36342,0,0,9.8,419,0.0,0.0
2026-08-10T03:34:04,50,36542,0,0,9.8,419,0.0,0.0
2026-08-10T03:34:04,50,36692,0,0,9.8,419,0.0,0.0
2026-08-10T03:34:04,50,36892,0,0,9.9,419,0.0,0.0
2026-08-10T03:34:04,50,37092,0,0,10.0,419,0.0,0.0
2026-08-10T03:34:04,50,37292,0,0,10.0,419,0.0,0.0
2026-08-10T03:34:04,50,37442,0,0,10.0,419,0.0,0.0
2026-08-10T03:34:04,50,37642,0,0,9.7,419,0.0,0.0
2026-08-10T03:34:05,50,37842,0,0,9.7,419,0.0,0.3
2026-08-10T03:34:05,50,37992,0,0,9.8,419,0.0,0.0
2026-08-10T03:34:05,50,38142,0,0,9.8,419,0.0,0.0
2026-08-10T03:34:05,50,38292,0,0,9.9,420,0.0,0.0
2026-08-10T03:34:05,50,38542,0,0,9.9,421,0.0,0.0
2026-08-10T03:34:05,50,38742,0,0,10.0,421,0.0,0.0
2026-08-10T03:34:05,50,38842,0,0,10.0,421,0.0,0.0
2026-08-10T03:34:05,50,39032,0,0,10.0,421,0.0,0.0
2026-08-10T03:34:05,50,39163,0,0,9.7,421,0.0,0.0
2026-08-10T03:34:06,50,39388,0,0,9.8,421,0.0,3.7
2026-08-10T03:34:06,50,39592,0,0,9.8,421,0.0,0.0
2026-08-10T03:34:06,50,39792,0,0,9.8,421,0.0,0.0
2026-08-10T03:34:06,50,39934,0,0,9.9,421,0.0,0.0
2026-08-10T03:34:06,50,40192,0,0,9.9,421,0.0,0.0
2026-08-10T03:34:06,50,40342,0,0,10.0,422,0.0,0.0
2026-08-10T03:34:06,50,40542,0,0,10.0,422,0.0,0.0
2026-08-10T03:34:06,50,40742,0,0,9.7,422,0.0,0.0
2026-08-10T03:34:07,50,40842,0,0,9.8,422,0.0,0.4
2026-08-10T03:34:07,50,41092,0,0,9.8,422,0.0,0.0
2026-08-10T03:34:07,50,41242,0,0,9.8,422,0.0,0.0
2026-08-10T03:34:07,50,41430,0,0,9.9,424,0.0,0.0
2026-08-10T03:34:07,50,41642,0,0,9.9,424,0.0,0.0
2026-08-10T03:34:07,50,41842,0,0,10.0,424,0.0,0.0
2026-08-10T03:34:07,50,41992,0,0,10.0,424,0.0,0.0
2026-08-10T03:34:07,50,42192,0,0,9.7,424,0.0,0.0
2026-08-10T03:34:08,50,42342,0,0,9.8,424,0.0,0.6
2026-08-10T03:34:08,50,42492,0,0,9.8,424,0.0,0.0
2026-08-10T03:34:08,50,42692,0,0,9.9,424,0.0,0.0
2026-08-10T03:34:08,50,42842,0,0,9.9,424,0.0,0.0
2026-08-10T03:34:08,50,43092,0,0,9.9,424,0.0,0.0
2026-08-10T03:34:08,50,43242,0,0,10.0,424,0.0,0.0
2026-08-10T03:34:08,50,43392,0,0,10.0,424,0.0,0.0
2026-08-10T03:34:08,50,43642,0,0,10.0,425,0.0,0.0
2026-08-10T03:34:08,50,43742,0,0,9.7,425,0.0,0.0
2026-08-10T03:34:09,50,43992,0,0,9.8,425,0.0,0.3
2026-08-10T03:34:09,50,44092,0,0,9.8,425,0.0,0.0
2026-08-10T03:34:09,50,44292,0,0,9.9,425,0.0,0.0
2026-08-10T03:34:09,50,44527,0,0,9.9,427,0.0,0.0
2026-08-10T03:34:09,50,44642,0,0,9.9,427,0.0,0.0
2026-08-10T03:34:09,50,44842,0,0,10.0,427,0.0,0.0
2026-08-10T03:34:09,50,45042,0,0,10.0,427,0.0,0.0
2026-08-10T03:34:09,50,45192,0,0,9.7,427,0.0,0.0
2026-08-10T03:34:10,50,45392,0,0,9.8,427,0.0,0.5
2026-08-10T03:34:10,50,45592,0,0,9.8,427,0.0,0.0
2026-08-10T03:34:10,50,45792,0,0,9.8,427,0.0,0.0
2026-08-10T03:34:10,50,45942,0,0,9.9,427,0.0,0.0
2026-08-10T03:34:10,50,46142,0,0,9.9,427,0.0,0.0
2026-08-10T03:34:10,50,46292,0,0,10.0,427,0.0,0.0
2026-08-10T03:34:10,50,46492,0,0,10.0,427,0.0,0.0
2026-08-10T03:34:10,50,46642,0,0,9.7,428,0.0,0.0
2026-08-10T03:34:11,50,46842,0,0,9.7,428,0.0,0.3
2026-08-10T03:34:11,50,47042,0,0,9.8,428,0.0,0.0
2026-08-10T03:34:11,50,47192,0,0,9.8,428,0.0,0.0
2026-08-10T03:34:11,50,47392,0,0,9.9,428,0.0,0.0
2026-08-10T03:34:11,50,47492,0,0,9.9,430,0.0,0.0
2026-08-10T03:34:11,50,47692,0,0,9.9,430,0.0,0.0
2026-08-10T03:34:11,50,47892,0,0,10.0,430,0.0,0.0
2026-08-10T03:34:11,50,48087,0,0,10.0,430,0.0,0.0
2026-08-10T03:34:11,50,48267,0,0,9.8,430,0.0,0.0
2026-08-10T03:34:12,50,48442,0,0,9.8,430,0.0,3.1
